\delta(us),Demand(us),Runtime(s),C.Runtime(s),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,Log time(YYYY-MM-DD-HH-MN-SS)
1000000,34740,0.10899139940738678,0.10902637429535389,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",10000,"[1000000]",12,3196976,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-16-55
1000000,34740,0.10734321922063828,0.10735860839486122,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",20000,"[1000000]",12,3227652,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-16-56
1000000,34740,0.1094695795327425,0.10948667116463184,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",30000,"[1000000]",12,3266644,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-16-58
1000000,34740,0.11360925994813442,0.11362708359956741,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",40000,"[1000000]",12,3308220,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-16-59
1000000,34740,0.11135706305503845,0.11137316189706326,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",50000,"[1000000]",12,3347912,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-17-00
1000000,34740,0.11300115659832954,0.11301788873970509,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",60000,"[1000000]",12,3391096,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-17-01
1000000,34740,0.1244062278419733,0.12442596442997456,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",70000,"[1000000]",12,3626972,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-17-02
1000000,34740,0.16048617660999298,0.16050400026142597,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",80000,"[1000000]",12,4540676,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-17-03
1000000,34740,0.21884620562195778,0.21886323764920235,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",90000,"[1000000]",12,6041876,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-17-04
1000000,34740,0.28214787505567074,0.28216380439698696,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",100000,"[1000000]",12,7781032,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0111-17-06
