\delta(us),Demand(us),Runtime(s),C.Runtime(s),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,Log time(YYYY-MM-DD-HH-MN-SS)
750000,653914,1283.0654537528753,1283.0654741805047,16,"[0, 553, 4714, 5104, 6421, 6591, 12693, 13966, 15938, 17092, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 3296, 3286, 2370, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",10,28824757868,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0308-40-38
750000,573504,313.2902370188385,313.2902776058763,15,"[0, 553, 4714, 5104, 6421, 6591, 12693, 13966, 17092, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 3296, 2370, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",10,7158045612,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0308-46-59
750000,573504,239.54865649342537,239.5486941654235,14,"[0, 553, 4714, 5104, 6421, 6591, 12693, 13966, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 3296, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",10,5526670780,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0308-51-11
750000,559952,232.85934039205313,232.85936421714723,13,"[0, 553, 4714, 5104, 6421, 6591, 12693, 19378, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 2266, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",10,5377172228,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0308-55-15
750000,559952,174.6935146357864,174.69353797845542,12,"[0, 553, 4714, 5104, 6421, 6591, 12693, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 3362, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",10,4057609264,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0308-58-19
750000,559952,172.5534370522946,172.5534603446722,11,"[0, 553, 4714, 5104, 6421, 6591, 22569, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 1981, 1504, 1408, 1264, 690, 656]",646276,"[750000]",10,4047935684,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-01-20
750000,559952,150.4591404721141,150.45918289199471,10,"[0, 553, 4714, 5104, 6421, 6591, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 3422, 1504, 1408, 1264, 690, 656]",646276,"[750000]",10,3582866752,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-03-58
750000,559952,72.69021479040384,72.69025138765574,9,"[0, 553, 4714, 5104, 6421, 24496, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 1504, 1408, 1264, 690, 656]",646276,"[750000]",10,1766343648,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-05-17
750000,559952,70.9029812477529,70.90300312824547,8,"[0, 553, 4714, 5104, 6421, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 4041, 1408, 1264, 690, 656]",646276,"[750000]",10,1750432664,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-06-32
750000,559952,65.89469696953893,65.89472033269703,7,"[0, 553, 4714, 5104, 31465, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 1408, 1264, 690, 656]",646276,"[750000]",10,1611977996,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-07-41
750000,559952,42.363866455852985,42.36388857476413,6,"[0, 553, 4714, 5104, 35486, 38418, 46859]","[0, 4776, 4584, 4308, 1264, 690, 656]",646276,"[750000]",10,1068149192,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-08-27
750000,559952,41.99526702798903,41.99530790373683,5,"[0, 553, 4714, 35486, 38418, 46859]","[0, 4776, 4584, 1264, 690, 656]",646276,"[750000]",10,1053778476,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-09-12
750000,383760,1.0015135500580072,1.0015361439436674,4,"[0, 553, 4714, 38418, 46859]","[0, 4776, 4584, 690, 656]",646276,"[750000]",10,29160120,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-09-15
750000,383760,0.9434005059301853,0.9434196632355452,3,"[0, 553, 38418, 46859]","[0, 4776, 690, 656]",646276,"[750000]",10,28004248,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-09-17
750000,383760,0.01184743084013462,0.01186772994697094,2,"[0, 553, 46859]","[0, 4776, 656]",646276,"[750000]",10,507600,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0309-09-18
