\delta(us),Demand(us),Runtime(s),C.Runtime(s),M(#),W(RPM),C(us),A(RPM^2),DELTA_SET(us),PRECISION(#),MAX RAM(bytes),e_r,e_b,e_f,1-E,Sln Multiplier,Log time(YYYY-MM-DD-HH-MN-SS)
1000000,34740,0.17113251239061356,0.17113509587943554,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",10000,"[1000000]",12,845868,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-26
1000000,34740,0.1576388869434595,0.15764149092137814,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",20000,"[1000000]",12,857732,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-27
1000000,34740,0.15374283492565155,0.1537452582269907,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",30000,"[1000000]",12,814096,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-29
1000000,34740,0.1515640839934349,0.15156685933470726,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",40000,"[1000000]",12,856808,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-30
1000000,34740,0.1704193875193596,0.17042197287082672,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",50000,"[1000000]",12,900684,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-31
1000000,34740,0.2608626652508974,0.26086508855223656,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",60000,"[1000000]",12,1318100,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-32
1000000,34740,0.3667111434042454,0.36671366915106773,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",70000,"[1000000]",12,1861216,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-34
1000000,34740,0.48263687081635,0.4826392773538828,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",80000,"[1000000]",12,2161644,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-35
1000000,34740,0.5809698607772589,0.5809723269194365,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",90000,"[1000000]",12,2445500,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-37
1000000,34740,0.7517657671123743,0.7517680339515209,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",100000,"[1000000]",12,3078388,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-38
1000000,34740,1.0311506669968367,1.0311531592160463,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",110000,"[1000000]",12,4900648,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-40
1000000,34740,1.4710807409137487,1.471083264797926,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",120000,"[1000000]",12,6761556,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-43
1000000,34927,2.0086464174091816,2.008648721501231,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",130000,"[1000000]",12,8539088,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-46
1000000,34927,2.516595985740423,2.516598118469119,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",140000,"[1000000]",12,9494448,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-49
1000000,34927,3.161899955943227,3.161902168765664,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",150000,"[1000000]",12,11869164,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-54
1000000,35316,4.191312853246927,4.191315576434135,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",160000,"[1000000]",12,14289264,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-43-59
1000000,35316,5.339014157652855,5.339016571640968,6,"[1200, 2200, 3200, 4200, 5200, 6200, 7200]","[0, 965, 576, 424, 343, 277, 246]",170000,"[1000000]",12,16086924,0.025,0.025,0.025,0.9268593749999999,1.0789123215158718,-2024-06-0105-44-05
